Admin_Unit_Code,Sub_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt,Time Of Day,Temperature Category,Humidity Category
MONO,NA,MONO-0097,Grassland,2018,2018-07-11,09:33:00,09:43:00,Kimberly Serno,3,2.50,Singing,50 - 100 Meters,FALSE,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,30.90,52.80,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0085,Grassland,2018,2018-07-11,10:12:00,10:24:00,Brian Swimelar,3,2.50,Calling,50 - 100 Meters,FALSE,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,30.20,54.30,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0085,Grassland,2018,2018-07-11,10:12:00,10:24:00,Brian Swimelar,3,2.50,Calling,<= 50 Meters,FALSE,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,30.20,54.30,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0085,Grassland,2018,2018-07-11,10:12:00,10:24:00,Brian Swimelar,3,5.00,Singing,50 - 100 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,30.20,54.30,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0085,Grassland,2018,2018-07-11,10:12:00,10:24:00,Brian Swimelar,3,2.50,Singing,<= 50 Meters,FALSE,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,30.20,54.30,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0085,Grassland,2018,2018-07-11,10:12:00,10:24:00,Brian Swimelar,3,5.00,Calling,50 - 100 Meters,FALSE,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,30.20,54.30,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0085,Grassland,2018,2018-07-11,10:12:00,10:24:00,Brian Swimelar,3,5.00,Calling,50 - 100 Meters,FALSE,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,30.20,54.30,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0085,Grassland,2018,2018-07-11,10:12:00,10:24:00,Brian Swimelar,3,10.00,Singing,50 - 100 Meters,FALSE,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,30.20,54.30,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0085,Grassland,2018,2018-07-11,10:12:00,10:24:00,Brian Swimelar,3,10.00,Calling,50 - 100 Meters,FALSE,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,30.20,54.30,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0085,Grassland,2018,2018-07-11,10:12:00,10:24:00,Brian Swimelar,3,10.00,Calling,50 - 100 Meters,FALSE,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,30.20,54.30,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0078,Grassland,2018,2018-07-11,09:51:00,10:01:00,Brian Swimelar,3,5.00,Singing,50 - 100 Meters,FALSE,Common Yellowthroat,Geothlypis trichas,178944,92708,COYE,FALSE,FALSE,29.80,71.60,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE,Morning,Hot,High
MONO,NA,MONO-0078,Grassland,2018,2018-07-11,09:51:00,10:01:00,Brian Swimelar,3,5.00,Visualization,<= 50 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,29.80,71.60,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE,Morning,Hot,High
MONO,NA,MONO-0078,Grassland,2018,2018-07-11,09:51:00,10:01:00,Brian Swimelar,3,2.50,Calling,<= 50 Meters,FALSE,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,29.80,71.60,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE,Morning,Hot,High
MONO,NA,MONO-0078,Grassland,2018,2018-07-11,09:51:00,10:01:00,Brian Swimelar,3,2.50,Singing,<= 50 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,29.80,71.60,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE,Morning,Hot,High
MONO,NA,MONO-0078,Grassland,2018,2018-07-11,09:51:00,10:01:00,Brian Swimelar,3,7.50,Visualization,,TRUE,Turkey Vulture,Cathartes aura,175265,79468,TUVU,FALSE,FALSE,29.80,71.60,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE,Morning,Hot,High
MONO,NA,MONO-0078,Grassland,2018,2018-07-11,09:51:00,10:01:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,29.80,71.60,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE,Morning,Hot,High
MONO,NA,MONO-0104,Grassland,2018,2018-07-11,05:51:00,06:01:00,Brian Swimelar,3,5.00,Calling,50 - 100 Meters,FALSE,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,24.60,70.10,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,FALSE,Morning,Moderate,High
MONO,NA,MONO-0104,Grassland,2018,2018-07-11,05:51:00,06:01:00,Brian Swimelar,3,5.00,Singing,50 - 100 Meters,FALSE,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,24.60,70.10,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,FALSE,Morning,Moderate,High
MONO,NA,MONO-0104,Grassland,2018,2018-07-11,05:51:00,06:01:00,Brian Swimelar,3,2.50,Calling,<= 50 Meters,FALSE,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,24.60,70.10,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,TRUE,Morning,Moderate,High
MONO,NA,MONO-0104,Grassland,2018,2018-07-11,05:51:00,06:01:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,24.60,70.10,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,TRUE,Morning,Moderate,High
MONO,NA,MONO-0104,Grassland,2018,2018-07-11,05:51:00,06:01:00,Brian Swimelar,3,2.50,Singing,<= 50 Meters,FALSE,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,24.60,70.10,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,TRUE,Morning,Moderate,High
MONO,NA,MONO-0104,Grassland,2018,2018-07-11,05:51:00,06:01:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,24.60,70.10,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,TRUE,Morning,Moderate,High
MONO,NA,MONO-0104,Grassland,2018,2018-07-11,05:51:00,06:01:00,Brian Swimelar,3,2.50,Singing,<= 50 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,24.60,70.10,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,TRUE,Morning,Moderate,High
MONO,NA,MONO-0104,Grassland,2018,2018-07-11,05:51:00,06:01:00,Brian Swimelar,3,5.00,Singing,50 - 100 Meters,FALSE,Yellow-billed Cuckoo,Coccyzus americanus,177831,89102,YBCU,FALSE,FALSE,24.60,70.10,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,FALSE,Morning,Moderate,High
MONO,NA,MONO-0104,Grassland,2018,2018-07-11,05:51:00,06:01:00,Brian Swimelar,3,5.00,Singing,50 - 100 Meters,FALSE,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,24.60,70.10,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,FALSE,Morning,Moderate,High
MONO,NA,MONO-0104,Grassland,2018,2018-07-11,05:51:00,06:01:00,Brian Swimelar,3,7.50,Visualization,<= 50 Meters,FALSE,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,24.60,70.10,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,FALSE,Morning,Moderate,High
MONO,NA,MONO-0104,Grassland,2018,2018-07-11,05:51:00,06:01:00,Brian Swimelar,3,10.00,Calling,<= 50 Meters,FALSE,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,24.60,70.10,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,FALSE,Morning,Moderate,High
MONO,NA,MONO-0095,Grassland,2018,2018-07-11,05:34:00,05:44:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,26.80,66.80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0095,Grassland,2018,2018-07-11,05:34:00,05:44:00,Brian Swimelar,3,5.00,Singing,50 - 100 Meters,FALSE,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,26.80,66.80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0095,Grassland,2018,2018-07-11,05:34:00,05:44:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,26.80,66.80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0103,Grassland,2018,2018-07-11,06:15:00,06:25:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,25.50,72.70,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE,Morning,Hot,High
MONO,NA,MONO-0103,Grassland,2018,2018-07-11,06:15:00,06:25:00,Brian Swimelar,3,2.50,Visualization,,TRUE,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,25.50,72.70,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE,Morning,Hot,High
MONO,NA,MONO-0103,Grassland,2018,2018-07-11,06:15:00,06:25:00,Brian Swimelar,3,7.50,Singing,50 - 100 Meters,FALSE,Eastern Phoebe,Sayornis phoebe,178329,85813,EAPH,FALSE,FALSE,25.50,72.70,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE,Morning,Hot,High
MONO,NA,MONO-0103,Grassland,2018,2018-07-11,06:15:00,06:25:00,Brian Swimelar,3,5.00,Singing,50 - 100 Meters,FALSE,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,25.50,72.70,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE,Morning,Hot,High
MONO,NA,MONO-0103,Grassland,2018,2018-07-11,06:15:00,06:25:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,25.50,72.70,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE,Morning,Hot,High
MONO,NA,MONO-0103,Grassland,2018,2018-07-11,06:15:00,06:25:00,Brian Swimelar,3,2.50,Visualization,,TRUE,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,25.50,72.70,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE,Morning,Hot,High
MONO,NA,MONO-0103,Grassland,2018,2018-07-11,06:15:00,06:25:00,Brian Swimelar,3,7.50,Visualization,,TRUE,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,25.50,72.70,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE,Morning,Hot,High
MONO,NA,MONO-0103,Grassland,2018,2018-07-11,06:15:00,06:25:00,Brian Swimelar,3,10.00,Visualization,,TRUE,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,25.50,72.70,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE,Morning,Hot,High
MONO,NA,MONO-0103,Grassland,2018,2018-07-11,06:15:00,06:25:00,Brian Swimelar,3,10.00,Singing,<= 50 Meters,FALSE,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25.50,72.70,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE,Morning,Hot,High
MONO,NA,MONO-0102,Grassland,2018,2018-07-11,06:28:00,06:38:00,Brian Swimelar,3,7.50,Visualization,,TRUE,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,25.50,69.80,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0102,Grassland,2018,2018-07-11,06:28:00,06:38:00,Brian Swimelar,3,2.50,Visualization,50 - 100 Meters,FALSE,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,25.50,69.80,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0102,Grassland,2018,2018-07-11,06:28:00,06:38:00,Brian Swimelar,3,2.50,Visualization,,TRUE,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,25.50,69.80,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0102,Grassland,2018,2018-07-11,06:28:00,06:38:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25.50,69.80,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0102,Grassland,2018,2018-07-11,06:28:00,06:38:00,Brian Swimelar,3,5.00,Singing,<= 50 Meters,FALSE,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,25.50,69.80,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0102,Grassland,2018,2018-07-11,06:28:00,06:38:00,Brian Swimelar,3,10.00,Calling,50 - 100 Meters,FALSE,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,25.50,69.80,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0102,Grassland,2018,2018-07-11,06:28:00,06:38:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,25.50,69.80,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0102,Grassland,2018,2018-07-11,06:28:00,06:38:00,Brian Swimelar,3,7.50,Visualization,50 - 100 Meters,FALSE,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,25.50,69.80,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0102,Grassland,2018,2018-07-11,06:28:00,06:38:00,Brian Swimelar,3,10.00,Singing,50 - 100 Meters,FALSE,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,25.50,69.80,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0102,Grassland,2018,2018-07-11,06:28:00,06:38:00,Brian Swimelar,3,10.00,Singing,50 - 100 Meters,FALSE,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,25.50,69.80,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0102,Grassland,2018,2018-07-11,06:28:00,06:38:00,Brian Swimelar,3,5.00,Singing,50 - 100 Meters,FALSE,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,25.50,69.80,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0099,Grassland,2018,2018-07-11,07:03:00,07:13:00,Brian Swimelar,3,10.00,Visualization,<= 50 Meters,FALSE,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,29.10,69.00,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0099,Grassland,2018,2018-07-11,07:03:00,07:13:00,Brian Swimelar,3,5.00,Singing,50 - 100 Meters,FALSE,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,29.10,69.00,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0099,Grassland,2018,2018-07-11,07:03:00,07:13:00,Brian Swimelar,3,5.00,Singing,50 - 100 Meters,FALSE,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,29.10,69.00,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0099,Grassland,2018,2018-07-11,07:03:00,07:13:00,Brian Swimelar,3,5.00,Calling,50 - 100 Meters,FALSE,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,29.10,69.00,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0099,Grassland,2018,2018-07-11,07:03:00,07:13:00,Brian Swimelar,3,2.50,Visualization,50 - 100 Meters,FALSE,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,29.10,69.00,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0099,Grassland,2018,2018-07-11,07:03:00,07:13:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,29.10,69.00,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0099,Grassland,2018,2018-07-11,07:03:00,07:13:00,Brian Swimelar,3,2.50,Calling,50 - 100 Meters,FALSE,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,29.10,69.00,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0099,Grassland,2018,2018-07-11,07:03:00,07:13:00,Brian Swimelar,3,7.50,Singing,50 - 100 Meters,FALSE,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,29.10,69.00,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0099,Grassland,2018,2018-07-11,07:03:00,07:13:00,Brian Swimelar,3,7.50,Singing,50 - 100 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,29.10,69.00,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0099,Grassland,2018,2018-07-11,07:03:00,07:13:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,29.10,69.00,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0098,Grassland,2018,2018-07-11,06:47:00,06:57:00,Brian Swimelar,3,10.00,Singing,50 - 100 Meters,FALSE,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25.40,66.50,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0098,Grassland,2018,2018-07-11,06:47:00,06:57:00,Brian Swimelar,3,2.50,Visualization,<= 50 Meters,FALSE,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,25.40,66.50,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0098,Grassland,2018,2018-07-11,06:47:00,06:57:00,Brian Swimelar,3,2.50,Singing,<= 50 Meters,FALSE,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25.40,66.50,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0098,Grassland,2018,2018-07-11,06:47:00,06:57:00,Brian Swimelar,3,10.00,Singing,50 - 100 Meters,FALSE,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25.40,66.50,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0098,Grassland,2018,2018-07-11,06:47:00,06:57:00,Brian Swimelar,3,7.50,Calling,50 - 100 Meters,FALSE,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,25.40,66.50,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0098,Grassland,2018,2018-07-11,06:47:00,06:57:00,Brian Swimelar,3,7.50,Singing,<= 50 Meters,FALSE,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,25.40,66.50,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0098,Grassland,2018,2018-07-11,06:47:00,06:57:00,Brian Swimelar,3,2.50,Singing,<= 50 Meters,FALSE,Scarlet Tanager,Piranga olivacea,179883,88071,SCTA,FALSE,TRUE,25.40,66.50,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0098,Grassland,2018,2018-07-11,06:47:00,06:57:00,Brian Swimelar,3,2.50,Singing,<= 50 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,25.40,66.50,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0094,Grassland,2018,2018-07-11,07:37:00,07:47:00,Brian Swimelar,3,5.00,Calling,50 - 100 Meters,FALSE,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,29.70,60.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0094,Grassland,2018,2018-07-11,07:37:00,07:47:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,29.70,60.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0094,Grassland,2018,2018-07-11,07:37:00,07:47:00,Brian Swimelar,3,7.50,Visualization,,TRUE,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,29.70,60.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0094,Grassland,2018,2018-07-11,07:37:00,07:47:00,Brian Swimelar,3,2.50,Singing,50 - 100 Meters,FALSE,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,29.70,60.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MONO,NA,MONO-0094,Grassland,2018,2018-07-11,07:37:00,07:47:00,Brian Swimelar,3,7.50,Visualization,50 - 100 Meters,FALSE,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,29.70,60.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0094,Grassland,2018,2018-07-11,07:37:00,07:47:00,Brian Swimelar,3,5.00,Visualization,50 - 100 Meters,FALSE,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,29.70,60.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0094,Grassland,2018,2018-07-11,07:37:00,07:47:00,Brian Swimelar,3,5.00,Visualization,50 - 100 Meters,FALSE,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,29.70,60.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MONO,NA,MONO-0094,Grassland,2018,2018-07-11,07:37:00,07:47:00,Brian Swimelar,3,2.50,Visualization,<= 50 Meters,FALSE,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,29.70,60.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
